2015/11/08 00:00,01F0509N,01F0467N,41,296,4
2015/11/08 00:00,01F0509N,01F0467N,42,421,3
2015/11/08 00:00,01F0509N,01F0467N,5,526,5
2015/11/08 00:00,01F0413S,01F0467S,31,187,116
2015/11/08 00:00,01F0413S,01F0467S,32,185,16
2015/11/08 00:00,01F0413S,01F0467S,41,226,5
2015/11/08 00:00,01F0413S,01F0467S,42,211,4
2015/11/08 00:00,01F0413S,01F0467S,5,203,3
2015/11/08 00:00,01F0532N,01F0509N,31,138,58
2015/11/08 00:00,01F0532N,01F0509N,32,81,11
2015/11/08 00:00,01F0532N,01F0509N,41,87,3
2015/11/08 00:00,01F0532N,01F0509N,42,411,6
2015/11/08 00:00,01F0532N,01F0509N,5,94,5
2015/11/08 00:00,03F0525S,01F0509N,31,950,10
2015/11/08 00:00,03F0525S,01F0509N,32,0,0
2015/11/08 00:00,03F0525S,01F0509N,41,0,0
2015/11/08 00:00,03F0525S,01F0509N,42,0,0
2015/11/08 00:00,03F0525S,01F0509N,5,0,0
2015/11/08 00:00,03F0559N,01F0509N,31,682,6
2015/11/08 00:00,03F0559N,01F0509N,32,568,2
2015/11/08 00:00,03F0559N,01F0509N,41,0,0
2015/11/08 00:00,03F0559N,01F0509N,42,0,0
2015/11/08 00:00,03F0559N,01F0509N,5,695,1
2015/11/08 00:00,01F0467S,01F0509S,31,221,88
2015/11/08 00:00,01F0467S,01F0509S,32,161,12
2015/11/08 00:00,01F0467S,01F0509S,41,158,3
2015/11/08 00:00,01F0467S,01F0509S,42,167,3
2015/11/08 00:00,01F0467S,01F0509S,5,173,4
2015/11/08 00:00,01F0532S,01F0532N,31,1759,6
2015/11/08 00:00,01F0532S,01F0532N,32,2200,3
2015/11/08 00:00,01F0532S,01F0532N,41,0,0
2015/11/08 00:00,01F0532S,01F0532N,42,2576,2
2015/11/08 00:00,01F0532S,01F0532N,5,0,0
2015/11/08 00:00,01F0557N,01F0532N,31,106,107
2015/11/08 00:00,01F0557N,01F0532N,32,86,18
2015/11/08 00:00,01F0557N,01F0532N,41,83,3
2015/11/08 00:00,01F0557N,01F0532N,42,96,10
2015/11/08 00:00,01F0557N,01F0532N,5,98,9
2015/11/08 00:00,01F0509S,01F0532S,31,101,85
2015/11/08 00:00,01F0509S,01F0532S,32,89,10
2015/11/08 00:00,01F0509S,01F0532S,41,89,2
2015/11/08 00:00,01F0509S,01F0532S,42,86,3
2015/11/08 00:00,01F0509S,01F0532S,5,94,5
2015/11/08 00:00,03F0525S,01F0532S,31,525,5
2015/11/08 00:00,03F0525S,01F0532S,32,487,1
2015/11/08 00:00,03F0525S,01F0532S,41,537,1
2015/11/08 00:00,03F0525S,01F0532S,42,0,0
2015/11/08 00:00,03F0525S,01F0532S,5,641,1
2015/11/08 00:00,03F0559N,01F0532S,31,0,0
2015/11/08 00:00,03F0559N,01F0532S,32,3253,1
2015/11/08 00:00,03F0559N,01F0532S,41,0,0
2015/11/08 00:00,03F0559N,01F0532S,42,0,0
2015/11/08 00:00,03F0559N,01F0532S,5,0,0
2015/11/08 00:00,01F0584N,01F0557N,31,94,68
2015/11/08 00:00,01F0584N,01F0557N,32,93,17
2015/11/08 00:00,01F0584N,01F0557N,41,106,5
2015/11/08 00:00,01F0584N,01F0557N,42,99,5
2015/11/08 00:00,01F0584N,01F0557N,5,109,9
2015/11/08 00:00,01F0532S,01F0557S,31,100,134
2015/11/08 00:00,01F0532S,01F0557S,32,150,15
2015/11/08 00:00,01F0532S,01F0557S,41,186,5
2015/11/08 00:00,01F0532S,01F0557S,42,154,6
2015/11/08 00:00,01F0532S,01F0557S,5,102,3
2015/11/08 00:00,01F0557N,01F0557S,31,1913,14
2015/11/08 00:00,01F0557N,01F0557S,32,188,1
2015/11/08 00:00,01F0557N,01F0557S,41,0,0
2015/11/08 00:00,01F0557N,01F0557S,42,0,0
2015/11/08 00:00,01F0557N,01F0557S,5,0,0
2015/11/08 00:00,01F0557S,01F0578S,31,127,70
2015/11/08 00:00,01F0557S,01F0578S,32,200,11
2015/11/08 00:00,01F0557S,01F0578S,41,90,5
2015/11/08 00:00,01F0557S,01F0578S,42,85,4
2015/11/08 00:00,01F0557S,01F0578S,5,92,2
2015/11/08 00:00,01F0633N,01F0584N,31,170,51
2015/11/08 00:00,01F0633N,01F0584N,32,300,10
2015/11/08 00:00,01F0633N,01F0584N,41,433,3
2015/11/08 00:00,01F0633N,01F0584N,42,191,3
2015/11/08 00:00,01F0633N,01F0584N,5,312,9
2015/11/08 00:00,01H0608N,01F0584N,31,80,13
2015/11/08 00:00,01H0608N,01F0584N,32,81,2
2015/11/08 00:00,01H0608N,01F0584N,41,99,1
2015/11/08 00:00,01H0608N,01F0584N,42,0,0
2015/11/08 00:00,01H0608N,01F0584N,5,0,0
2015/11/08 00:00,01F0664N,01F0633N,31,129,59
2015/11/08 00:00,01F0664N,01F0633N,32,121,10
2015/11/08 00:00,01F0664N,01F0633N,41,117,6
2015/11/08 00:00,01F0664N,01F0633N,42,121,5
2015/11/08 00:00,01F0664N,01F0633N,5,133,4
2015/11/08 00:00,03F0559S,01F0633N,31,1026,2
2015/11/08 00:00,03F0559S,01F0633N,32,0,0
2015/11/08 00:00,03F0559S,01F0633N,41,0,0
2015/11/08 00:00,03F0559S,01F0633N,42,0,0
2015/11/08 00:00,03F0559S,01F0633N,5,0,0
2015/11/08 00:00,03F0648N,01F0633N,31,574,2
2015/11/08 00:00,03F0648N,01F0633N,32,0,0
2015/11/08 00:00,03F0648N,01F0633N,41,0,0
2015/11/08 00:00,03F0648N,01F0633N,42,0,0
2015/11/08 00:00,03F0648N,01F0633N,5,0,0
2015/11/08 00:00,01F0578S,01F0633S,31,328,44
2015/11/08 00:00,01F0578S,01F0633S,32,206,9
2015/11/08 00:00,01F0578S,01F0633S,41,209,3
2015/11/08 00:00,01F0578S,01F0633S,42,217,4
2015/11/08 00:00,01F0578S,01F0633S,5,238,1
2015/11/08 00:00,01H0579S,01F0633S,31,394,19
2015/11/08 00:00,01H0579S,01F0633S,32,0,0
2015/11/08 00:00,01H0579S,01F0633S,41,0,0
2015/11/08 00:00,01H0579S,01F0633S,42,0,0
2015/11/08 00:00,01H0579S,01F0633S,5,0,0
2015/11/08 00:00,01F0681N,01F0664N,31,57,94
2015/11/08 00:00,01F0681N,01F0664N,32,58,12
2015/11/08 00:00,01F0681N,01F0664N,41,65,4
2015/11/08 00:00,01F0681N,01F0664N,42,60,5
2015/11/08 00:00,01F0681N,01F0664N,5,70,7
2015/11/08 00:00,01F0633S,01F0664S,31,143,55
2015/11/08 00:00,01F0633S,01F0664S,32,117,8
2015/11/08 00:00,01F0633S,01F0664S,41,116,1
2015/11/08 00:00,01F0633S,01F0664S,42,123,6
2015/11/08 00:00,01F0633S,01F0664S,5,0,0
2015/11/08 00:00,03F0559S,01F0664S,31,749,4
2015/11/08 00:00,03F0559S,01F0664S,32,3081,1
2015/11/08 00:00,03F0559S,01F0664S,41,0,0
2015/11/08 00:00,03F0559S,01F0664S,42,0,0
2015/11/08 00:00,03F0559S,01F0664S,5,0,0
2015/11/08 00:00,03F0648N,01F0664S,31,0,0
2015/11/08 00:00,03F0648N,01F0664S,32,0,0
2015/11/08 00:00,03F0648N,01F0664S,41,0,0
2015/11/08 00:00,03F0648N,01F0664S,42,0,0
2015/11/08 00:00,03F0648N,01F0664S,5,0,0
2015/11/08 00:00,01F0750N,01F0681N,31,232,58
2015/11/08 00:00,01F0750N,01F0681N,32,245,7
2015/11/08 00:00,01F0750N,01F0681N,41,266,5
2015/11/08 00:00,01F0750N,01F0681N,42,245,3
2015/11/08 00:00,01F0750N,01F0681N,5,286,5
2015/11/08 00:00,01F0664S,01F0681S,31,59,70
2015/11/08 00:00,01F0664S,01F0681S,32,59,10
2015/11/08 00:00,01F0664S,01F0681S,41,62,1
2015/11/08 00:00,01F0664S,01F0681S,42,60,4
2015/11/08 00:00,01F0664S,01F0681S,5,86,1
2015/11/08 00:00,01F0880N,01F0750N,31,571,89
2015/11/08 00:00,01F0880N,01F0750N,32,746,8
2015/11/08 00:00,01F0880N,01F0750N,41,492,9
2015/11/08 00:00,01F0880N,01F0750N,42,577,7
2015/11/08 00:00,01F0880N,01F0750N,5,734,9
2015/11/08 00:00,01F0681S,01F0750S,31,271,38
2015/11/08 00:00,01F0681S,01F0750S,32,238,6
2015/11/08 00:00,01F0681S,01F0750S,41,275,3
2015/11/08 00:00,01F0681S,01F0750S,42,259,2
2015/11/08 00:00,01F0681S,01F0750S,5,290,3
2015/11/08 00:00,01H0610S,01F0750S,31,471,66
2015/11/08 00:00,01H0610S,01F0750S,32,480,12
2015/11/08 00:00,01H0610S,01F0750S,41,542,3
2015/11/08 00:00,01H0610S,01F0750S,42,0,0
2015/11/08 00:00,01H0610S,01F0750S,5,0,0
2015/11/08 00:00,01F0928N,01F0880N,31,181,82
2015/11/08 00:00,01F0928N,01F0880N,32,167,16
2015/11/08 00:00,01F0928N,01F0880N,41,187,5
2015/11/08 00:00,01F0928N,01F0880N,42,761,8
2015/11/08 00:00,01F0928N,01F0880N,5,184,5
2015/11/08 00:00,01F0750S,01F0880S,31,577,113
2015/11/08 00:00,01F0750S,01F0880S,32,512,13
2015/11/08 00:00,01F0750S,01F0880S,41,506,9
2015/11/08 00:00,01F0750S,01F0880S,42,509,10
2015/11/08 00:00,01F0750S,01F0880S,5,868,7
2015/11/08 00:00,01F0956N,01F0928N,31,96,56
2015/11/08 00:00,01F0956N,01F0928N,32,95,6
2015/11/08 00:00,01F0956N,01F0928N,41,100,1
2015/11/08 00:00,01F0956N,01F0928N,42,106,5
2015/11/08 00:00,01F0956N,01F0928N,5,108,5
2015/11/08 00:00,01F0880S,01F0928S,31,181,85
2015/11/08 00:00,01F0880S,01F0928S,32,176,9
2015/11/08 00:00,01F0880S,01F0928S,41,180,8
2015/11/08 00:00,01F0880S,01F0928S,42,188,9
2015/11/08 00:00,01F0880S,01F0928S,5,215,6
2015/11/08 00:00,01F0928S,01F0950S,31,76,47
2015/11/08 00:00,01F0928S,01F0950S,32,78,9
2015/11/08 00:00,01F0928S,01F0950S,41,82,9
2015/11/08 00:00,01F0928S,01F0950S,42,86,6
2015/11/08 00:00,01F0928S,01F0950S,5,96,8
2015/11/08 00:00,01F0979N,01F0956N,31,81,81
2015/11/08 00:00,01F0979N,01F0956N,32,82,11
2015/11/08 00:00,01F0979N,01F0956N,41,85,3
2015/11/08 00:00,01F0979N,01F0956N,42,87,5
2015/11/08 00:00,01F0979N,01F0956N,5,106,5
2015/11/08 00:00,01F1045N,01F0979N,31,233,76
2015/11/08 00:00,01F1045N,01F0979N,32,241,6
2015/11/08 00:00,01F1045N,01F0979N,41,251,4
2015/11/08 00:00,01F1045N,01F0979N,42,257,6
2015/11/08 00:00,01F1045N,01F0979N,5,294,3
